-0.7797019,0.18747024,-0.5698178,0.17952065
-0.45202553,0.35348427,0.8173957,0.05085389
0.59195685,0.7197123,-0.349774,-0.09622513
0.7488391,-0.6224191,-0.22757614,0.0065987827
